nohup: ignoring input
[streamer] Starting dummy market data stream into public.market_data_1m for SPY
[streamer] Inserted: ts=2025-12-05 03:25:18.917853+00:00 symbol=SPY open=521.85 high=522.11 low=520.89 close=521.74 volume=26937
[streamer] Inserted: ts=2025-12-05 03:25:19.956410+00:00 symbol=SPY open=521.50 high=521.93 low=520.54 close=521.21 volume=46320
[streamer] Inserted: ts=2025-12-05 03:25:20.994579+00:00 symbol=SPY open=521.09 high=521.79 low=520.86 close=521.29 volume=68496
[streamer] Inserted: ts=2025-12-05 03:25:22.032836+00:00 symbol=SPY open=521.23 high=521.87 low=521.03 close=521.59 volume=65330
[streamer] Inserted: ts=2025-12-05 03:25:23.071513+00:00 symbol=SPY open=521.62 high=521.93 low=520.71 close=521.72 volume=83751
[streamer] Inserted: ts=2025-12-05 03:25:24.110187+00:00 symbol=SPY open=520.71 high=521.97 low=520.41 close=521.03 volume=34781
[streamer] Inserted: ts=2025-12-05 03:25:25.148475+00:00 symbol=SPY open=521.23 high=520.91 low=520.11 close=520.46 volume=31388
[streamer] Inserted: ts=2025-12-05 03:25:26.187037+00:00 symbol=SPY open=520.78 high=521.87 low=520.67 close=520.70 volume=52053
[streamer] Inserted: ts=2025-12-05 03:25:27.225396+00:00 symbol=SPY open=520.51 high=521.69 low=520.64 close=520.49 volume=60201
[streamer] Inserted: ts=2025-12-05 03:25:28.263492+00:00 symbol=SPY open=520.45 high=521.09 low=519.79 close=520.74 volume=12431
[streamer] Inserted: ts=2025-12-05 03:25:29.301851+00:00 symbol=SPY open=520.54 high=521.06 low=520.01 close=521.22 volume=98876
[streamer] Inserted: ts=2025-12-05 03:25:30.340105+00:00 symbol=SPY open=520.39 high=521.57 low=520.51 close=520.59 volume=84582
[streamer] Inserted: ts=2025-12-05 03:25:31.378496+00:00 symbol=SPY open=520.95 high=521.20 low=520.81 close=520.76 volume=29027
[streamer] Inserted: ts=2025-12-05 03:25:32.416738+00:00 symbol=SPY open=520.68 high=521.41 low=520.95 close=520.94 volume=27827
[streamer] Inserted: ts=2025-12-05 03:25:33.455354+00:00 symbol=SPY open=520.97 high=521.98 low=521.08 close=520.99 volume=30344
[streamer] Inserted: ts=2025-12-05 03:25:34.493951+00:00 symbol=SPY open=521.87 high=521.99 low=520.85 close=521.78 volume=64639
[streamer] Inserted: ts=2025-12-05 03:25:35.532498+00:00 symbol=SPY open=521.03 high=521.49 low=520.68 close=521.20 volume=23579
[streamer] Inserted: ts=2025-12-05 03:25:36.571494+00:00 symbol=SPY open=521.06 high=521.34 low=519.77 close=520.70 volume=70027
[streamer] Inserted: ts=2025-12-05 03:25:37.609835+00:00 symbol=SPY open=520.66 high=521.24 low=519.89 close=520.15 volume=46191
[streamer] Inserted: ts=2025-12-05 03:25:38.648038+00:00 symbol=SPY open=520.00 high=521.15 low=519.63 close=520.51 volume=83946
[streamer] Inserted: ts=2025-12-05 03:25:39.686413+00:00 symbol=SPY open=520.30 high=520.35 low=519.12 close=520.04 volume=94833
[streamer] Inserted: ts=2025-12-05 03:25:40.724831+00:00 symbol=SPY open=520.01 high=521.00 low=519.77 close=520.09 volume=85293
[streamer] Inserted: ts=2025-12-05 03:25:41.762893+00:00 symbol=SPY open=520.64 high=521.70 low=520.51 close=520.53 volume=83549
[streamer] Inserted: ts=2025-12-05 03:25:42.801311+00:00 symbol=SPY open=520.25 high=520.69 low=519.99 close=520.25 volume=22175
[streamer] Inserted: ts=2025-12-05 03:25:43.839774+00:00 symbol=SPY open=521.29 high=521.13 low=520.65 close=521.05 volume=97974
[streamer] Inserted: ts=2025-12-05 03:25:44.878317+00:00 symbol=SPY open=521.27 high=521.72 low=520.47 close=521.42 volume=52210
[streamer] Inserted: ts=2025-12-05 03:25:45.916931+00:00 symbol=SPY open=520.62 high=521.58 low=520.43 close=521.20 volume=55117
[streamer] Inserted: ts=2025-12-05 03:25:46.955486+00:00 symbol=SPY open=521.36 high=522.23 low=520.81 close=521.21 volume=46108
[streamer] Inserted: ts=2025-12-05 03:25:47.994015+00:00 symbol=SPY open=520.43 high=521.39 low=520.60 close=520.74 volume=41123
[streamer] Inserted: ts=2025-12-05 03:25:49.032457+00:00 symbol=SPY open=521.15 high=521.38 low=519.69 close=520.80 volume=51395
[streamer] Inserted: ts=2025-12-05 03:25:50.070633+00:00 symbol=SPY open=521.12 high=521.67 low=520.31 close=521.08 volume=67381
[streamer] Inserted: ts=2025-12-05 03:25:51.109005+00:00 symbol=SPY open=520.24 high=521.11 low=519.97 close=520.67 volume=24108
[streamer] Inserted: ts=2025-12-05 03:25:52.147440+00:00 symbol=SPY open=520.50 high=521.63 low=520.31 close=520.77 volume=60840
[streamer] Inserted: ts=2025-12-05 03:25:53.185752+00:00 symbol=SPY open=521.03 high=522.06 low=520.42 close=520.77 volume=51883
[streamer] Inserted: ts=2025-12-05 03:25:54.223888+00:00 symbol=SPY open=520.79 high=522.04 low=520.67 close=520.97 volume=58516
[streamer] Inserted: ts=2025-12-05 03:25:55.261925+00:00 symbol=SPY open=521.12 high=521.64 low=520.66 close=521.15 volume=78896
[streamer] Inserted: ts=2025-12-05 03:25:56.300081+00:00 symbol=SPY open=521.61 high=521.82 low=520.91 close=521.70 volume=78906
[streamer] Inserted: ts=2025-12-05 03:25:57.338511+00:00 symbol=SPY open=521.66 high=522.54 low=521.61 close=522.07 volume=16994
[streamer] Inserted: ts=2025-12-05 03:25:58.377765+00:00 symbol=SPY open=522.29 high=522.08 low=521.34 close=521.67 volume=45546
[streamer] Inserted: ts=2025-12-05 03:25:59.416084+00:00 symbol=SPY open=521.79 high=523.13 low=521.42 close=522.43 volume=54065
[streamer] Inserted: ts=2025-12-05 03:26:00.454371+00:00 symbol=SPY open=522.30 high=522.52 low=521.72 close=521.77 volume=66456
[streamer] Inserted: ts=2025-12-05 03:26:01.492642+00:00 symbol=SPY open=522.03 high=522.71 low=521.01 close=521.98 volume=62651
[streamer] Inserted: ts=2025-12-05 03:26:02.531100+00:00 symbol=SPY open=521.93 high=522.85 low=522.30 close=522.79 volume=20209
[streamer] Inserted: ts=2025-12-05 03:26:03.569433+00:00 symbol=SPY open=522.55 high=522.95 low=522.17 close=522.86 volume=32622
[streamer] Inserted: ts=2025-12-05 03:26:04.608528+00:00 symbol=SPY open=523.25 high=523.05 low=522.17 close=522.78 volume=92671
[streamer] Inserted: ts=2025-12-05 03:26:05.647833+00:00 symbol=SPY open=523.67 high=524.16 low=523.01 close=523.66 volume=73997
[streamer] Inserted: ts=2025-12-05 03:26:06.686259+00:00 symbol=SPY open=523.98 high=524.46 low=522.71 close=523.09 volume=64809
[streamer] Inserted: ts=2025-12-05 03:26:07.724873+00:00 symbol=SPY open=523.53 high=523.79 low=522.29 close=523.36 volume=11703
[streamer] Inserted: ts=2025-12-05 03:26:08.763122+00:00 symbol=SPY open=523.59 high=523.27 low=522.62 close=523.24 volume=73740
[streamer] Inserted: ts=2025-12-05 03:26:09.801493+00:00 symbol=SPY open=523.40 high=523.89 low=523.05 close=523.51 volume=98407
[streamer] Inserted: ts=2025-12-05 03:26:10.839700+00:00 symbol=SPY open=523.13 high=523.71 low=522.62 close=523.40 volume=74201
[streamer] Inserted: ts=2025-12-05 03:26:11.878262+00:00 symbol=SPY open=522.79 high=523.33 low=522.90 close=523.42 volume=85301
[streamer] Inserted: ts=2025-12-05 03:26:12.916564+00:00 symbol=SPY open=523.20 high=523.19 low=522.46 close=522.74 volume=34124
[streamer] Inserted: ts=2025-12-05 03:26:13.954963+00:00 symbol=SPY open=523.06 high=523.35 low=522.00 close=523.29 volume=77610
[streamer] Inserted: ts=2025-12-05 03:26:14.993473+00:00 symbol=SPY open=522.44 high=523.51 low=522.24 close=523.35 volume=43573
[streamer] Inserted: ts=2025-12-05 03:26:16.032168+00:00 symbol=SPY open=522.63 high=522.65 low=521.55 close=522.72 volume=58134
[streamer] Inserted: ts=2025-12-05 03:26:17.070473+00:00 symbol=SPY open=522.84 high=522.65 low=522.31 close=522.55 volume=91305
[streamer] Inserted: ts=2025-12-05 03:26:18.108860+00:00 symbol=SPY open=522.73 high=523.58 low=522.06 close=522.16 volume=12892
[streamer] Inserted: ts=2025-12-05 03:26:19.147199+00:00 symbol=SPY open=522.14 high=522.76 low=521.95 close=521.87 volume=34921
[streamer] Inserted: ts=2025-12-05 03:26:20.185430+00:00 symbol=SPY open=522.34 high=522.09 low=521.20 close=521.83 volume=68976
[streamer] Inserted: ts=2025-12-05 03:26:21.223727+00:00 symbol=SPY open=521.42 high=522.52 low=521.40 close=521.09 volume=54857
[streamer] Inserted: ts=2025-12-05 03:26:22.261952+00:00 symbol=SPY open=521.21 high=521.69 low=521.17 close=521.26 volume=30479
[streamer] Inserted: ts=2025-12-05 03:26:23.300021+00:00 symbol=SPY open=521.39 high=521.40 low=520.48 close=521.60 volume=15564
[streamer] Inserted: ts=2025-12-05 03:26:24.338314+00:00 symbol=SPY open=520.96 high=520.87 low=520.50 close=520.30 volume=82324
[streamer] Inserted: ts=2025-12-05 03:26:25.376655+00:00 symbol=SPY open=520.54 high=521.01 low=520.07 close=520.37 volume=91456
[streamer] Inserted: ts=2025-12-05 03:26:26.415180+00:00 symbol=SPY open=520.98 high=521.97 low=520.74 close=520.76 volume=46079
[streamer] Inserted: ts=2025-12-05 03:26:27.453737+00:00 symbol=SPY open=521.70 high=521.54 low=521.14 close=521.25 volume=18912
[streamer] Inserted: ts=2025-12-05 03:26:28.492064+00:00 symbol=SPY open=521.52 high=522.53 low=521.02 close=521.28 volume=19812
[streamer] Inserted: ts=2025-12-05 03:26:29.531142+00:00 symbol=SPY open=522.04 high=522.37 low=521.55 close=522.47 volume=99714
[streamer] Inserted: ts=2025-12-05 03:26:30.569378+00:00 symbol=SPY open=521.99 high=522.59 low=521.64 close=521.88 volume=95724
[streamer] Inserted: ts=2025-12-05 03:26:31.607512+00:00 symbol=SPY open=521.66 high=522.66 low=521.32 close=521.64 volume=66882
[streamer] Inserted: ts=2025-12-05 03:26:32.645747+00:00 symbol=SPY open=522.24 high=522.90 low=521.35 close=521.57 volume=19492
[streamer] Inserted: ts=2025-12-05 03:26:33.684089+00:00 symbol=SPY open=522.39 high=523.29 low=521.94 close=522.54 volume=73369
[streamer] Inserted: ts=2025-12-05 03:26:34.722292+00:00 symbol=SPY open=522.24 high=522.98 low=522.35 close=522.40 volume=29614
[streamer] Inserted: ts=2025-12-05 03:26:35.760345+00:00 symbol=SPY open=522.44 high=523.45 low=521.71 close=522.09 volume=30019
[streamer] Inserted: ts=2025-12-05 03:26:36.798527+00:00 symbol=SPY open=522.54 high=522.97 low=522.53 close=523.15 volume=84007
[streamer] Inserted: ts=2025-12-05 03:26:37.836885+00:00 symbol=SPY open=522.93 high=523.31 low=522.66 close=522.46 volume=49615
[streamer] Inserted: ts=2025-12-05 03:26:38.875313+00:00 symbol=SPY open=522.49 high=522.75 low=521.90 close=522.15 volume=45126
[streamer] Inserted: ts=2025-12-05 03:26:39.913414+00:00 symbol=SPY open=522.57 high=523.21 low=521.40 close=522.32 volume=47986
[streamer] Inserted: ts=2025-12-05 03:26:40.951374+00:00 symbol=SPY open=521.83 high=522.78 low=521.34 close=521.66 volume=60611
[streamer] Inserted: ts=2025-12-05 03:26:41.989633+00:00 symbol=SPY open=521.74 high=522.76 low=521.10 close=522.24 volume=88812
[streamer] Inserted: ts=2025-12-05 03:26:43.028137+00:00 symbol=SPY open=521.95 high=522.44 low=521.36 close=521.15 volume=28749
[streamer] Inserted: ts=2025-12-05 03:26:44.066335+00:00 symbol=SPY open=521.74 high=522.32 low=521.09 close=521.90 volume=63400
[streamer] Inserted: ts=2025-12-05 03:26:45.104735+00:00 symbol=SPY open=521.71 high=522.80 low=520.88 close=522.18 volume=18269
[streamer] Inserted: ts=2025-12-05 03:26:46.143213+00:00 symbol=SPY open=521.31 high=522.12 low=520.89 close=522.14 volume=79468
[streamer] Inserted: ts=2025-12-05 03:26:47.181810+00:00 symbol=SPY open=521.74 high=521.88 low=521.15 close=521.50 volume=75469
[streamer] Inserted: ts=2025-12-05 03:26:48.220307+00:00 symbol=SPY open=521.60 high=522.19 low=521.58 close=522.33 volume=46549
[streamer] Inserted: ts=2025-12-05 03:26:49.258424+00:00 symbol=SPY open=522.27 high=522.56 low=521.53 close=521.94 volume=12627
[streamer] Inserted: ts=2025-12-05 03:26:50.296547+00:00 symbol=SPY open=522.51 high=523.12 low=521.89 close=522.71 volume=83372
[streamer] Inserted: ts=2025-12-05 03:26:51.334684+00:00 symbol=SPY open=522.46 high=523.05 low=521.93 close=523.05 volume=11898
[streamer] Inserted: ts=2025-12-05 03:26:52.372749+00:00 symbol=SPY open=522.77 high=523.21 low=522.09 close=522.48 volume=47946
[streamer] Inserted: ts=2025-12-05 03:26:53.410920+00:00 symbol=SPY open=523.23 high=523.61 low=522.69 close=522.46 volume=55294
[streamer] Inserted: ts=2025-12-05 03:26:54.449229+00:00 symbol=SPY open=522.82 high=523.56 low=521.63 close=522.95 volume=44386
[streamer] Inserted: ts=2025-12-05 03:26:55.487656+00:00 symbol=SPY open=522.26 high=523.64 low=522.26 close=522.58 volume=33961
[streamer] Inserted: ts=2025-12-05 03:26:56.526254+00:00 symbol=SPY open=522.24 high=523.08 low=521.72 close=522.66 volume=77985
[streamer] Inserted: ts=2025-12-05 03:26:57.564648+00:00 symbol=SPY open=522.27 high=523.04 low=522.10 close=522.36 volume=51821
[streamer] Inserted: ts=2025-12-05 03:26:58.602678+00:00 symbol=SPY open=522.40 high=523.24 low=521.51 close=522.83 volume=57928
[streamer] Inserted: ts=2025-12-05 03:26:59.640886+00:00 symbol=SPY open=522.53 high=522.75 low=521.13 close=522.23 volume=40318
[streamer] Inserted: ts=2025-12-05 03:27:00.678855+00:00 symbol=SPY open=521.19 high=522.18 low=520.95 close=521.84 volume=38036
[streamer] Inserted: ts=2025-12-05 03:27:01.716772+00:00 symbol=SPY open=521.47 high=522.04 low=520.86 close=521.40 volume=97480
[streamer] Inserted: ts=2025-12-05 03:27:02.754776+00:00 symbol=SPY open=522.12 high=522.28 low=521.73 close=521.86 volume=36420
[streamer] Inserted: ts=2025-12-05 03:27:03.793141+00:00 symbol=SPY open=522.01 high=521.90 low=521.34 close=521.57 volume=67693
[streamer] Inserted: ts=2025-12-05 03:27:04.832227+00:00 symbol=SPY open=522.31 high=522.31 low=521.35 close=522.44 volume=64122
[streamer] Inserted: ts=2025-12-05 03:27:05.870651+00:00 symbol=SPY open=521.37 high=522.02 low=521.44 close=521.52 volume=48425
[streamer] Inserted: ts=2025-12-05 03:27:06.908724+00:00 symbol=SPY open=521.23 high=521.86 low=521.43 close=521.63 volume=91345
[streamer] Inserted: ts=2025-12-05 03:27:07.946901+00:00 symbol=SPY open=522.10 high=522.37 low=521.71 close=521.81 volume=92792
[streamer] Inserted: ts=2025-12-05 03:27:08.985653+00:00 symbol=SPY open=522.47 high=522.97 low=521.70 close=522.19 volume=89255
[streamer] Inserted: ts=2025-12-05 03:27:10.024143+00:00 symbol=SPY open=522.72 high=523.16 low=522.18 close=522.15 volume=27329
[streamer] Inserted: ts=2025-12-05 03:27:11.062498+00:00 symbol=SPY open=522.37 high=522.47 low=521.52 close=521.67 volume=90496
[streamer] Inserted: ts=2025-12-05 03:27:12.101070+00:00 symbol=SPY open=521.85 high=522.25 low=521.24 close=522.07 volume=69754
[streamer] Inserted: ts=2025-12-05 03:27:13.139217+00:00 symbol=SPY open=522.15 high=523.13 low=521.83 close=522.88 volume=49649
[streamer] Inserted: ts=2025-12-05 03:27:14.177163+00:00 symbol=SPY open=522.35 high=522.99 low=521.81 close=522.55 volume=80981
[streamer] Inserted: ts=2025-12-05 03:27:15.215259+00:00 symbol=SPY open=522.51 high=523.40 low=521.89 close=522.72 volume=60966
[streamer] Inserted: ts=2025-12-05 03:27:16.253371+00:00 symbol=SPY open=522.96 high=523.07 low=522.51 close=522.84 volume=14158
[streamer] Inserted: ts=2025-12-05 03:27:17.291509+00:00 symbol=SPY open=522.51 high=522.93 low=522.11 close=522.45 volume=13431
[streamer] Inserted: ts=2025-12-05 03:27:18.329591+00:00 symbol=SPY open=522.56 high=523.53 low=521.78 close=522.48 volume=90115
[streamer] Inserted: ts=2025-12-05 03:27:19.367631+00:00 symbol=SPY open=522.24 high=523.18 low=522.15 close=522.07 volume=38612
[streamer] Inserted: ts=2025-12-05 03:27:20.405741+00:00 symbol=SPY open=522.21 high=523.03 low=522.18 close=522.57 volume=47170
[streamer] Inserted: ts=2025-12-05 03:27:21.444004+00:00 symbol=SPY open=521.69 high=522.77 low=521.55 close=522.28 volume=88991
[streamer] Inserted: ts=2025-12-05 03:27:22.482663+00:00 symbol=SPY open=522.45 high=522.79 low=521.35 close=522.47 volume=51075
[streamer] Inserted: ts=2025-12-05 03:27:23.521118+00:00 symbol=SPY open=522.91 high=523.70 low=522.63 close=523.21 volume=92511
[streamer] Inserted: ts=2025-12-05 03:27:24.559006+00:00 symbol=SPY open=523.06 high=523.11 low=522.53 close=523.28 volume=86280
[streamer] Inserted: ts=2025-12-05 03:27:25.597052+00:00 symbol=SPY open=523.46 high=523.42 low=522.42 close=523.41 volume=53924
[streamer] Inserted: ts=2025-12-05 03:27:26.635330+00:00 symbol=SPY open=522.64 high=523.03 low=522.24 close=522.81 volume=77225
[streamer] Inserted: ts=2025-12-05 03:27:27.673473+00:00 symbol=SPY open=522.56 high=523.32 low=522.13 close=523.27 volume=57700
[streamer] Inserted: ts=2025-12-05 03:27:28.712113+00:00 symbol=SPY open=522.27 high=522.98 low=521.80 close=522.65 volume=26315
[streamer] Inserted: ts=2025-12-05 03:27:29.750225+00:00 symbol=SPY open=522.51 high=522.55 low=521.57 close=522.44 volume=12127
[streamer] Inserted: ts=2025-12-05 03:27:30.788321+00:00 symbol=SPY open=522.98 high=523.19 low=522.48 close=522.39 volume=51135
[streamer] Inserted: ts=2025-12-05 03:27:31.827100+00:00 symbol=SPY open=522.90 high=523.12 low=522.34 close=522.57 volume=62838
[streamer] Inserted: ts=2025-12-05 03:27:32.865488+00:00 symbol=SPY open=522.82 high=523.39 low=521.66 close=522.23 volume=55627
[streamer] Inserted: ts=2025-12-05 03:27:33.903645+00:00 symbol=SPY open=522.34 high=522.83 low=521.83 close=522.26 volume=73437
[streamer] Inserted: ts=2025-12-05 03:27:34.941914+00:00 symbol=SPY open=523.02 high=523.35 low=521.91 close=522.61 volume=29400
[streamer] Inserted: ts=2025-12-05 03:27:35.980254+00:00 symbol=SPY open=522.64 high=523.46 low=521.99 close=523.47 volume=79801
[streamer] Inserted: ts=2025-12-05 03:27:37.018598+00:00 symbol=SPY open=523.49 high=523.88 low=522.34 close=522.68 volume=92432
[streamer] Inserted: ts=2025-12-05 03:27:38.057074+00:00 symbol=SPY open=523.28 high=523.20 low=522.69 close=523.20 volume=72718
[streamer] Inserted: ts=2025-12-05 03:27:39.105737+00:00 symbol=SPY open=523.24 high=523.48 low=522.51 close=523.00 volume=20012
[streamer] Inserted: ts=2025-12-05 03:27:40.144019+00:00 symbol=SPY open=523.46 high=523.88 low=523.08 close=523.83 volume=53166
[streamer] Inserted: ts=2025-12-05 03:27:41.182447+00:00 symbol=SPY open=524.00 high=524.79 low=523.56 close=524.40 volume=86226
[streamer] Inserted: ts=2025-12-05 03:27:42.220652+00:00 symbol=SPY open=523.90 high=523.66 low=522.69 close=523.82 volume=88909
[streamer] Inserted: ts=2025-12-05 03:27:43.259007+00:00 symbol=SPY open=523.41 high=523.77 low=523.13 close=523.78 volume=55081
[streamer] Inserted: ts=2025-12-05 03:27:44.297323+00:00 symbol=SPY open=522.94 high=524.01 low=522.40 close=523.35 volume=80082
[streamer] Inserted: ts=2025-12-05 03:27:45.336768+00:00 symbol=SPY open=523.61 high=524.16 low=523.09 close=523.35 volume=87940
[streamer] Inserted: ts=2025-12-05 03:27:46.375289+00:00 symbol=SPY open=523.72 high=524.56 low=523.04 close=523.89 volume=19385
[streamer] Inserted: ts=2025-12-05 03:27:47.413615+00:00 symbol=SPY open=523.99 high=524.11 low=523.76 close=523.98 volume=26808
[streamer] Inserted: ts=2025-12-05 03:27:48.452075+00:00 symbol=SPY open=524.26 high=524.77 low=523.56 close=524.57 volume=43420
[streamer] Inserted: ts=2025-12-05 03:27:49.490317+00:00 symbol=SPY open=524.34 high=524.79 low=524.03 close=525.00 volume=84090
[streamer] Inserted: ts=2025-12-05 03:27:50.528563+00:00 symbol=SPY open=524.58 high=525.28 low=524.27 close=524.66 volume=60717
[streamer] Inserted: ts=2025-12-05 03:27:51.566748+00:00 symbol=SPY open=525.42 high=525.57 low=524.38 close=524.73 volume=12877
[streamer] Inserted: ts=2025-12-05 03:27:52.605680+00:00 symbol=SPY open=525.22 high=525.63 low=524.35 close=524.87 volume=30395
[streamer] Inserted: ts=2025-12-05 03:27:53.644403+00:00 symbol=SPY open=525.38 high=526.09 low=524.98 close=525.72 volume=76355
[streamer] Inserted: ts=2025-12-05 03:27:54.682529+00:00 symbol=SPY open=525.06 high=526.11 low=524.95 close=525.58 volume=69331
[streamer] Inserted: ts=2025-12-05 03:27:55.720839+00:00 symbol=SPY open=525.48 high=525.97 low=524.67 close=525.05 volume=40882
[streamer] Inserted: ts=2025-12-05 03:27:56.759102+00:00 symbol=SPY open=524.51 high=525.62 low=523.96 close=524.75 volume=77720
[streamer] Inserted: ts=2025-12-05 03:27:57.797377+00:00 symbol=SPY open=524.33 high=525.03 low=523.91 close=524.75 volume=97172
[streamer] Inserted: ts=2025-12-05 03:27:58.835558+00:00 symbol=SPY open=524.34 high=524.56 low=523.37 close=523.66 volume=43910
[streamer] Inserted: ts=2025-12-05 03:27:59.873953+00:00 symbol=SPY open=524.58 high=525.13 low=524.12 close=524.16 volume=59108
[streamer] Inserted: ts=2025-12-05 03:28:00.912448+00:00 symbol=SPY open=523.60 high=524.08 low=523.58 close=523.48 volume=27393
[streamer] Inserted: ts=2025-12-05 03:28:01.950985+00:00 symbol=SPY open=523.69 high=524.47 low=523.16 close=523.84 volume=28962
[streamer] Inserted: ts=2025-12-05 03:28:02.989491+00:00 symbol=SPY open=523.93 high=524.09 low=523.08 close=523.75 volume=52893
[streamer] Inserted: ts=2025-12-05 03:28:04.027733+00:00 symbol=SPY open=524.00 high=524.21 low=522.86 close=524.00 volume=35031
[streamer] Inserted: ts=2025-12-05 03:28:05.066242+00:00 symbol=SPY open=523.52 high=523.83 low=522.96 close=522.87 volume=96073
[streamer] Inserted: ts=2025-12-05 03:28:06.104500+00:00 symbol=SPY open=523.66 high=523.63 low=523.09 close=523.48 volume=61543
[streamer] Inserted: ts=2025-12-05 03:28:07.142898+00:00 symbol=SPY open=523.95 high=524.21 low=523.49 close=523.57 volume=66041
[streamer] Inserted: ts=2025-12-05 03:28:08.181417+00:00 symbol=SPY open=523.60 high=523.89 low=523.07 close=523.53 volume=70801
[streamer] Inserted: ts=2025-12-05 03:28:09.219691+00:00 symbol=SPY open=523.48 high=524.38 low=523.41 close=524.00 volume=54958
[streamer] Inserted: ts=2025-12-05 03:28:10.257847+00:00 symbol=SPY open=523.87 high=524.15 low=523.06 close=523.40 volume=94572
[streamer] Inserted: ts=2025-12-05 03:28:11.296163+00:00 symbol=SPY open=523.82 high=523.90 low=523.39 close=523.83 volume=73665
[streamer] Inserted: ts=2025-12-05 03:28:12.334423+00:00 symbol=SPY open=523.74 high=524.79 low=523.08 close=523.98 volume=80955
[streamer] Inserted: ts=2025-12-05 03:28:13.372712+00:00 symbol=SPY open=524.43 high=524.68 low=523.39 close=523.63 volume=53035
[streamer] Inserted: ts=2025-12-05 03:28:14.410895+00:00 symbol=SPY open=524.05 high=524.95 low=523.58 close=524.32 volume=27436
[streamer] Inserted: ts=2025-12-05 03:28:15.449260+00:00 symbol=SPY open=523.90 high=524.38 low=522.98 close=523.25 volume=51281
[streamer] Inserted: ts=2025-12-05 03:28:16.487586+00:00 symbol=SPY open=523.22 high=524.27 low=522.72 close=523.91 volume=46766
[streamer] Inserted: ts=2025-12-05 03:28:17.526060+00:00 symbol=SPY open=523.07 high=524.16 low=523.43 close=523.10 volume=42753
[streamer] Inserted: ts=2025-12-05 03:28:18.564898+00:00 symbol=SPY open=523.56 high=524.83 low=523.68 close=523.60 volume=46446
[streamer] Inserted: ts=2025-12-05 03:28:19.603177+00:00 symbol=SPY open=523.98 high=523.80 low=523.28 close=523.27 volume=74757
[streamer] Inserted: ts=2025-12-05 03:28:20.641174+00:00 symbol=SPY open=523.51 high=523.95 low=523.29 close=523.25 volume=46951
[streamer] Inserted: ts=2025-12-05 03:28:21.678989+00:00 symbol=SPY open=523.71 high=523.95 low=523.13 close=523.05 volume=32101
[streamer] Inserted: ts=2025-12-05 03:28:22.716803+00:00 symbol=SPY open=523.05 high=523.71 low=522.44 close=523.23 volume=63371
[streamer] Inserted: ts=2025-12-05 03:28:23.755078+00:00 symbol=SPY open=523.71 high=523.74 low=523.17 close=523.06 volume=78495
[streamer] Inserted: ts=2025-12-05 03:28:24.793377+00:00 symbol=SPY open=522.99 high=523.70 low=522.50 close=522.66 volume=19197
[streamer] Inserted: ts=2025-12-05 03:28:25.831755+00:00 symbol=SPY open=522.54 high=523.27 low=522.65 close=522.58 volume=89423
[streamer] Inserted: ts=2025-12-05 03:28:26.870109+00:00 symbol=SPY open=522.65 high=523.38 low=522.54 close=523.10 volume=63498
[streamer] Inserted: ts=2025-12-05 03:28:27.908526+00:00 symbol=SPY open=522.88 high=523.18 low=522.34 close=523.01 volume=10292
[streamer] Inserted: ts=2025-12-05 03:28:28.946708+00:00 symbol=SPY open=523.68 high=523.61 low=523.09 close=522.91 volume=87049
[streamer] Inserted: ts=2025-12-05 03:28:29.985003+00:00 symbol=SPY open=523.03 high=524.11 low=522.91 close=523.41 volume=84656
[streamer] Inserted: ts=2025-12-05 03:28:31.023410+00:00 symbol=SPY open=523.45 high=524.46 low=523.03 close=523.45 volume=61119
[streamer] Inserted: ts=2025-12-05 03:28:32.061379+00:00 symbol=SPY open=523.22 high=524.19 low=522.85 close=523.04 volume=76532
[streamer] Inserted: ts=2025-12-05 03:28:33.099630+00:00 symbol=SPY open=523.45 high=523.45 low=522.35 close=523.20 volume=83536
[streamer] Inserted: ts=2025-12-05 03:28:34.137764+00:00 symbol=SPY open=522.43 high=522.96 low=522.58 close=522.57 volume=88580
[streamer] Inserted: ts=2025-12-05 03:28:35.175961+00:00 symbol=SPY open=522.57 high=523.22 low=521.42 close=522.02 volume=58361
[streamer] Inserted: ts=2025-12-05 03:28:36.214194+00:00 symbol=SPY open=522.70 high=523.36 low=521.52 close=522.71 volume=76381
[streamer] Inserted: ts=2025-12-05 03:28:37.252257+00:00 symbol=SPY open=522.50 high=523.05 low=521.91 close=522.38 volume=17632
[streamer] Inserted: ts=2025-12-05 03:28:38.290858+00:00 symbol=SPY open=522.90 high=522.77 low=522.13 close=522.31 volume=24233
[streamer] Inserted: ts=2025-12-05 03:28:39.329386+00:00 symbol=SPY open=522.62 high=522.76 low=522.28 close=522.86 volume=98312
[streamer] Inserted: ts=2025-12-05 03:28:40.367539+00:00 symbol=SPY open=521.90 high=522.59 low=521.80 close=521.90 volume=95316
[streamer] Inserted: ts=2025-12-05 03:28:41.405932+00:00 symbol=SPY open=522.17 high=523.51 low=522.29 close=522.63 volume=95663
[streamer] Inserted: ts=2025-12-05 03:28:42.444018+00:00 symbol=SPY open=522.06 high=522.56 low=521.67 close=521.92 volume=93377
[streamer] Inserted: ts=2025-12-05 03:28:43.482238+00:00 symbol=SPY open=521.77 high=522.85 low=521.50 close=522.35 volume=10706
[streamer] Inserted: ts=2025-12-05 03:28:44.520391+00:00 symbol=SPY open=521.71 high=522.78 low=521.74 close=522.53 volume=55915
